Episode,Reward,Latency_s,Energy_J,Completion_Rate,Reward_MA10,Latency_MA10,Energy_MA10,Completion_Rate_MA10
262,1554.9482893804181,0,0,1.0,890.1076427158793,0.0,0.0,1.0
263,1655.9999013068607,0,0,1.0,1221.0925798430794,0.0,0.0,1.0
264,1725.992608017424,0,0,1.0,1400.7666442126992,0.0,0.0,1.0
265,751.1891337410933,0,0,1.0,1345.8712168311702,0.0,0.0,1.0
266,1447.098547728981,0,0,1.0,1408.1738977850468,0.0,0.0,1.0
267,761.985946776196,0,0,1.0,1345.921205205352,0.0,0.0,1.0
268,1613.4466037318325,0,0,1.0,1353.2253585742815,0.0,0.0,1.0
269,951.702303976878,0,0,1.0,1282.2105289037718,0.0,0.0,1.0
270,77.88101077743457,0,0,1.0,1222.5577293786293,0.0,0.0,1.0
271,1752.154142615646,0,0,1.0,1229.2398488052763,0.0,0.0,1.0
272,705.2348537560816,0,0,1.0,1144.2685052428428,0.0,0.0,1.0
273,575.5730267610941,0,0,1.0,1036.225817788266,0.0,0.0,1.0
274,-156.75500911304664,0,0,1.0,847.951056075219,0.0,0.0,1.0
275,1598.871270603116,0,0,1.0,932.7192697614213,0.0,0.0,1.0
276,1315.8025165645888,0,0,1.0,919.589666644982,0.0,0.0,1.0
277,1132.6918642837518,0,0,1.0,956.6602583957377,0.0,0.0,1.0
278,1083.21064110344,0,0,1.0,903.6366621328983,0.0,0.0,1.0
279,236.6051866333965,0,0,1.0,832.1269503985502,0.0,0.0,1.0
280,-331.7025580849453,0,0,1.0,791.1685935123124,0.0,0.0,1.0
281,1199.3674497282898,0,0,1.0,735.8899242235767,0.0,0.0,1.0
282,34.90607419899351,0,0,1.0,668.8570462678679,0.0,0.0,1.0
283,-1705.9029865337202,0,0,1.0,440.70944493838635,0.0,0.0,1.0
284,174.39549021741968,0,0,1.0,473.8244948714332,0.0,0.0,1.0
285,-1690.7729785426259,0,0,1.0,144.86006995685884,0.0,0.0,1.0
286,-2669.8567287528435,0,0,1.0,-253.70585457488437,0.0,0.0,1.0
287,-756.7879338268182,0,0,1.0,-442.65383438594137,0.0,0.0,1.0
288,-449.44304714037924,0,0,1.0,-595.9192032103233,0.0,0.0,1.0
289,-266.4219021307149,0,0,1.0,-646.2219120867345,0.0,0.0,1.0
290,-1460.2600940556204,0,0,1.0,-759.0776656838019,0.0,0.0,1.0
291,-2904.561177823034,0,0,1.0,-1169.4705284389343,0.0,0.0,1.0
292,-2401.399146748956,0,0,1.0,-1413.1010505337292,0.0,0.0,1.0
293,-2878.0511507334168,0,0,1.0,-1530.3158669536988,0.0,0.0,1.0
294,-2326.8681069674126,0,0,1.0,-1780.442226672182,0.0,0.0,1.0
295,-3047.915352925961,0,0,1.0,-1916.1564641105156,0.0,0.0,1.0
296,-3869.0582115668694,0,0,1.0,-2036.076612391918,0.0,0.0,1.0
297,-2224.6454001168263,0,0,1.0,-2182.862359020919,0.0,0.0,1.0
298,-3792.700662818028,0,0,1.0,-2517.188120588684,0.0,0.0,1.0
299,-1612.9348183373493,0,0,1.0,-2651.8394122093473,0.0,0.0,1.0
300,-3517.1610132222086,0,0,1.0,-2857.529504126006,0.0,0.0,1.0
301,-4474.3629022605255,0,0,1.0,-3014.5096765697554,0.0,0.0,1.0
302,-5628.347133437267,0,0,1.0,-3337.204475238586,0.0,0.0,1.0
303,-3050.845743220662,0,0,1.0,-3354.4839344873108,0.0,0.0,1.0
304,-3249.4113908934355,0,0,1.0,-3446.738262879914,0.0,0.0,1.0
305,-3089.3077108970024,0,0,1.0,-3450.8774986770172,0.0,0.0,1.0
306,-4483.975945996486,0,0,1.0,-3512.369272119979,0.0,0.0,1.0
307,-3734.0176562936113,0,0,1.0,-3663.3064977376575,0.0,0.0,1.0
308,-4179.108882866186,0,0,1.0,-3701.947319742474,0.0,0.0,1.0
309,-4307.91314473443,0,0,1.0,-3971.4451523821817,0.0,0.0,1.0
310,-5040.52350203309,0,0,1.0,-4123.781401263269,0.0,0.0,1.0
311,-3615.4102782031778,0,0,1.0,-4037.886138857534,0.0,0.0,1.0
312,-3486.8671699449396,0,0,1.0,-3823.7381425083026,0.0,0.0,1.0
313,-3116.1738906872283,0,0,1.0,-3830.2709572549584,0.0,0.0,1.0
314,-1929.785454263198,0,0,1.0,-3698.3083635919347,0.0,0.0,1.0
315,-4340.698056902002,0,0,1.0,-3823.447398192435,0.0,0.0,1.0
316,-1773.307848250418,0,0,1.0,-3552.380588417828,0.0,0.0,1.0
317,-3167.223413630764,0,0,1.0,-3495.7011641515433,0.0,0.0,1.0
318,-1708.7930422851123,0,0,1.0,-3248.6695800934363,0.0,0.0,1.0
319,-2303.7712502942372,0,0,1.0,-3048.2553906494168,0.0,0.0,1.0
320,-1707.839284543016,0,0,1.0,-2714.986968900409,0.0,0.0,1.0
321,351.5911190369634,0,0,1.0,-2318.2868291763953,0.0,0.0,1.0
322,-665.9093530998724,0,0,1.0,-2036.1910474918889,0.0,0.0,1.0
323,782.0969023463878,0,0,1.0,-1646.363968188527,0.0,0.0,1.0
324,-321.82496957959614,0,0,1.0,-1485.5679197201666,0.0,0.0,1.0
325,-1480.6980799994967,0,0,1.0,-1199.5679220299162,0.0,0.0,1.0
326,-2026.3202492666126,0,0,1.0,-1224.8691621315356,0.0,0.0,1.0
327,-1626.093518690131,0,0,1.0,-1070.7561726374724,0.0,0.0,1.0
328,-66.83720565488741,0,0,1.0,-906.5605889744498,0.0,0.0,1.0
329,-3630.0170088898094,0,0,1.0,-1039.185164834007,0.0,0.0,1.0
330,-1430.068915419015,0,0,1.0,-1011.4081279216068,0.0,0.0,1.0
331,-1084.0074584014753,0,0,1.0,-1154.9679856654507,0.0,0.0,1.0
332,-610.6734152447411,0,0,1.0,-1149.4443918799375,0.0,0.0,1.0
333,-1394.9843235992232,0,0,1.0,-1367.1525144744987,0.0,0.0,1.0
334,-1867.8656965568455,0,0,1.0,-1521.7565871722238,0.0,0.0,1.0
335,-254.79995539711675,0,0,1.0,-1399.166774711986,0.0,0.0,1.0
336,-303.54049557231076,0,0,1.0,-1226.8887993425556,0.0,0.0,1.0
